<http://dbpedia.org/resource/Category:Headlands_of_County_Down>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Landforms_of_County_Down>
<http://dbpedia.org/resource/Whiterock,_County_Down>	<http://www.w3.org/2000/01/rdf-schema#label>	"Whiterock, County Down"@en
<http://dbpedia.org/resource/Cloghy>	<http://www.w3.org/2000/01/rdf-schema#label>	"Cloghy"@en
<http://dbpedia.org/resource/Coagh>	<http://www.w3.org/2000/01/rdf-schema#label>	"Coagh"@en
<http://dbpedia.org/resource/Category:The_Troubles_(Northern_Ireland)>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Military_history_of_Northern_Ireland>
<http://dbpedia.org/resource/Waringstown>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Craigavon_Borough_Council>
<http://dbpedia.org/resource/Category:Randalstown>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_populated_places_in_Northern_Ireland>
<http://dbpedia.org/resource/Waterfoot,_County_Antrim>	<http://www.w3.org/2000/01/rdf-schema#label>	"Waterfoot, County Antrim"@en
<http://dbpedia.org/resource/Granemore>	<http://www.w3.org/2000/01/rdf-schema#label>	"Granemore"@en
<http://dbpedia.org/resource/Coleraine>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Towns_in_County_Londonderry>
<http://dbpedia.org/resource/Aghalislone>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Antrim>
<http://dbpedia.org/resource/Category:Civil_parish_of_Saintfield>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Civil_parishes_of_County_Down>
<http://dbpedia.org/resource/Limavady_Borough_Council>	<http://dbpedia.org/ontology/abstract>	"Limavady Borough Council (Irish: Comhairle Bhuirg Léim an Mhadaidh) was a local government body in Northern Ireland. In May 2015 it merged with Coleraine Borough Council, Ballymoney Borough Council and Moyle District Council under local government reorganisation in Northern Ireland to become Causeway Coast and Glens District Council. Its headquarters were in the town of Limavady, although 63% of the population lived in a rural setting. It covered an area of 586 square kilometres and included the valley of the River Roe. It stretched from the Sperrin Mountains in the south to Benone beach, a seven-mile strand on the Atlantic coast which was the first beach in Northern Ireland to be awarded a Blue Flag. Apart from Limavady other towns in the area included Dungiven and Ballykelly. The Limavady Borough Council area consisted of three electoral areas: Limavady Town, Benbradagh and Bellarena. The council was established in 1973 and was made up of 15 members who were elected (normally for a four-year term) using a single transferable vote system. Together with the neighbouring district of Coleraine, it formed the East Londonderry constituency for elections to the Westminster Parliament and Northern Ireland Assembly. At the last election in 2011 members from the following political parties were elected: 6 Sinn Féin, 3 Social Democratic and Labour Party (SDLP), 3 Democratic Unionist Party (DUP), 2 Ulster Unionist Party (UUP) and 1 Traditional Unionist Voice (TUV). The posts of Mayor and Deputy Mayor were usually rotated annually among the political representatives of the two main traditions within the community as part of the partnership process operated by the council. In June 2013, the Mayor was Councillor Gerry Mullan (SDLP) and the Deputy Mayor was Councillor James McCorkell (DUP)."@en
<http://dbpedia.org/resource/Killowen_Castle>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Castles_in_County_Down>
<http://dbpedia.org/resource/Category:Georgian_architecture_in_Ireland>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Architecture_in_Ireland_by_period_or_style>
<http://dbpedia.org/resource/Dundonald,_County_Down>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Geography_of_Belfast>
<http://dbpedia.org/resource/Drumlaghy>	<http://www.w3.org/2000/01/rdf-schema#label>	"Drumlaghy"@en
